row_id,line_id,lang,gt,gt_normalized,gt_geonames_id,llm_output,llm_normalized,llm_geonames_id,match
911,Q175195,en,Chobham,Chobham,Q1986679,Woking,Woking,Q646225,False
912,Q175195,de,Chobham,Chobham,Q1986679,Woking,Woking,Q646225,False
913,Q175195,fr,Chobham,Chobham,Q1986679,Woking,Woking,Q646225,False
914,Q175195,it,Chobham,Chobham,Q1986679,Regno Unito,Regno Unito,Q145,False
915,Q175195,pl,Chobham,Chobham,Q1986679,Woderton,,,False
916,Q175195,ru,Чобхэм,Чобхэм,Q1986679,Чикаго.,Чикаго,Q1297,False
917,Q1031,en,Vrba,Vrba,Q122649,Ljubljana,Ljubljana,Q437,False
918,Q1031,de,Vrba,Vrba,Q122649,Ljubljana,Ljubljana,Q437,False
919,Q1031,fr,Vrba,Vrba,Q122649,Ljubljana,Ljubljana,Q437,False
920,Q1031,it,Vrba,Vrba,Q122649,Slovenia,Slovenia,Q215,False
921,Q1031,pl,Vrba,Vrba,Q122649,Vrba,Vrba,Q122649,True
922,Q1031,ru,Врба,Врба,Q122649,Любляна.,Любляна,Q437,False
923,Q1031,zh,弗巴,弗巴,Q122649,布拉格,布拉格,Q1085,False
924,Q57147,ar,هايدلبرغ,هيدلبرغ,Q2966,نيويورك,نيويورك,Q60,False
925,Q57147,en,Heidelberg,Heidelberg,Q2966,Heidelberg,Heidelberg,Q2966,True
926,Q57147,de,Heidelberg,Heidelberg,Q2966,Badanovar,,,False
927,Q57147,fr,Heidelberg,Heidelberg,Q2966,Heidelberg,Heidelberg,Q2966,True
928,Q57147,it,Heidelberg,Heidelberg,Q2966,Germania,Germania,Q183,False
929,Q57147,pl,Heidelberg,Heidelberg,Q2966,Bad Hersfeld,Bad Hersfeld,Q16145,False
930,Q57147,ru,Гейдельберг,Гейдельберг,Q2966,Нью-Йорк.,Нью-Йорк,Q60,False
931,Q57147,zh,海德堡,海德堡,Q2966,洛杉磯,洛杉矶,Q65,False
932,Q209641,ar,بول,بول,Q203349,مارسيليا,مارسيليا,Q23482,False
933,Q209641,en,Poole,Poole,Q203349,Berlin,Berlin,Q64,False
934,Q209641,de,Poole,Poole,Q203349,Berlin,Berlin,Q64,False
935,Q209641,fr,Poole,Poole,Q203349,Berne,Berne,Q70,False
936,Q209641,it,Poole,Poole,Q203349,Regno Unito,Regno Unito,Q145,False
937,Q209641,pl,Poole,Poole,Q203349,Cornwall,Cornwall,Q956690,False
938,Q209641,ru,Пул,Пул,Q203349,Питер.,Санкт-Петербург,Q656,False
939,Q209641,zh,普爾,普爾,Q203349,巴黎,巴黎,Q90,False
940,Q203215,ar,لوند,لوند,Q2167,إدنسن,,,False
941,Q203215,en,Lund,Lund,Q2167,Lund,Lund,Q2167,True
942,Q203215,de,Lund,Lund,Q2167,Lund,Lund,Q2167,True
943,Q203215,fr,Lund,Lund,Q2167,Lund,Lund,Q2167,True
944,Q203215,it,Lund,Lund,Q2167,Svezia,Svezia,Q34,False
945,Q203215,pl,Lund,Lund,Q2167,Lund,Lund,Q2167,True
946,Q203215,ru,Лунд,Лунд,Q2167,Стокгольм.,Стокгольм,Q1754,False
947,Q203215,zh,隆德,隆德,Q2167,布拉格,布拉格,Q1085,False
948,Q181678,ar,ستوكهولم,ستوكهولم,Q1754,نيويورك,نيويورك,Q60,False
949,Q181678,en,Stockholm,Stockholm,Q1754,New York City,New York City,Q60,False
950,Q181678,de,Stockholm,Stockholm,Q1754,Stockholm,Stockholm,Q1754,True
951,Q181678,fr,Stockholm,Stockholm,Q1754,Helsinki,Helsinki,Q1757,False
952,Q181678,it,Stoccolma,Stoccolma,Q1754,Svezia,Svezia,Q34,False
953,Q181678,pl,Sztokholm,Sztokholm,Q1754,Stockholm,Sztokholm,Q1754,True
954,Q181678,ru,Стокгольм,Стокгольм,Q1754,Гётеборг.,Гётеборг,Q25287,False
955,Q181678,zh,斯德哥尔摩,斯德哥尔摩,Q1754,纽约,纽约,Q60,False
956,Q23481,en,Konolfingen,Konolfingen,Q66211,Konolfingen,Konolfingen,Q66211,True
957,Q23481,de,Konolfingen,Konolfingen,Q66211,Konolfingen,Konolfingen,Q66211,True
958,Q23481,fr,Konolfingen,Konolfingen,Q66211,Konolfingen,Konolfingen,Q66211,True
959,Q23481,it,Konolfingen,Konolfingen,Q66211,Svizzera,Svizzera,Q39,False
960,Q23481,pl,Konolfingen,Konolfingen,Q66211,Konolfingen,Konolfingen,Q66211,True
961,Q23481,ru,Конольфинген,Конольфинген,Q66211,Берн.,Берн,Q70,False
962,Q23481,zh,科諾爾芬根,科諾爾芬根,Q66211,达姆施塔特,达姆施塔特,Q2973,False
963,Q28494,ar,فرانكفورت,فرانكفورت,Q1794,كولونيا,كولونيا,Q365,False
964,Q28494,en,Frankfurt (Oder),Frankfurt an der Oder,Q4024,Frankfurt an der Oder,Frankfurt an der Oder,Q4024,True
965,Q28494,de,Frankfurt (Oder),Frankfurt (Oder),Q4024,Frankfurt (Oder),Frankfurt (Oder),Q4024,True
966,Q28494,fr,Francfort-sur-l'Oder,Francfort-sur-l'Oder,Q4024,Frankfurt an der Oder,Francfort-sur-l'Oder,Q4024,True
967,Q28494,it,Francoforte sull'Oder,Francoforte sull'Oder,Q4024,Germania,Germania,Q183,False
968,Q28494,pl,Frankfurt nad Odrą,Frankfurt nad Odrą,Q4024,Frankfurt nad Odrą,Frankfurt nad Odrą,Q4024,True
969,Q28494,ru,Франкфурт-на-Одере,Франкфурт-на-Одере,Q4024,Кёнигсберг.,Калининград,Q1829,False
970,Q28494,zh,奥得河畔法兰克福,奥得河畔法兰克福,Q4024,波恩,波恩,Q586,False
971,Q75889,ar,لاوفن آم نيكار,لاوفن آم نيكار,Q525720,براونشفايغ,براونشفايغ,Q2773,False
972,Q75889,en,Lauffen am Neckar,Lauffen am Neckar,Q525720,Lauffen am Neckar,Lauffen am Neckar,Q525720,True
973,Q75889,de,Lauffen am Neckar,Lauffen am Neckar,Q525720,Lauffen am Neckar,Lauffen am Neckar,Q525720,True
974,Q75889,fr,Lauffen am Neckar,Lauffen am Neckar,Q525720,Lauffen am Neckar,Lauffen am Neckar,Q525720,True
975,Q75889,it,Lauffen am Neckar,Lauffen am Neckar,Q525720,Germania,Germania,Q183,False
976,Q75889,pl,Lauffen am Neckar,Lauffen am Neckar,Q525720,Lauffen am Neckar,Lauffen am Neckar,Q525720,True
977,Q75889,ru,Лауффен-на-Неккаре,Лауффен-на-Неккаре,Q525720,Лангенбург.,Лангенбург,Q82382,False
978,Q75889,zh,内卡河畔劳芬,内卡河畔劳芬,Q525720,法兰克福,美茵河畔法蘭克福,Q1794,False
979,Q55411,ar,دوسلدورف,دوسلدورف,Q1718,نيويورك,نيويورك,Q60,False
980,Q55411,en,Düsseldorf,Düsseldorf,Q1718,Düsseldorf,Düsseldorf,Q1718,True
981,Q55411,de,Düsseldorf,Düsseldorf,Q1718,Düsseldorf,Düsseldorf,Q1718,True
982,Q55411,fr,Düsseldorf,Düsseldorf,Q1718,Düsseldorf,Düsseldorf,Q1718,True
983,Q55411,it,Düsseldorf,Düsseldorf,Q1718,Germania,Germania,Q183,False
984,Q55411,pl,Düsseldorf,Düsseldorf,Q1718,Düsseldorf,Düsseldorf,Q1718,True
985,Q55411,ru,Дюссельдорф,Дюссельдорф,Q1718,Амстердам.,Амстердам,Q727,False
986,Q55411,zh,杜塞爾多夫,杜塞爾多夫,Q1718,倫敦,倫敦,Q84,False
987,Q57114,ar,إسن,إسن,Q2066,نيويورك,نيويورك,Q60,False
988,Q57114,en,Essen,Essen,Q2066,Bremen,Bremen,Q24879,False
989,Q57114,de,Essen,Essen,Q2066,Gelsenkirchen,Gelsenkirchen,Q2765,False
990,Q57114,fr,Essen,Essen,Q2066,Karlsruhe,Karlsruhe,Q1040,False
991,Q57114,it,Essen,Essen,Q2066,Germania,Germania,Q183,False
992,Q57114,pl,Essen,Essen,Q2066,Bielefeld,Bielefeld,Q2112,False
993,Q57114,ru,Эссен,Эссен,Q2066,Берлин.,Берлин,Q64,False
994,Q57114,zh,埃森,埃森,Q2066,汉堡,汉堡,Q1055,False
995,Q71452,ar,أفنيون,أفنيون,Q6397,مونبلييه,مونبلييه,Q6441,False
996,Q71452,en,Avignon,Avignon,Q6397,Saarguemines,,,False
997,Q71452,de,Avignon,Avignon,Q6397,Metz,Metz,Q22690,False
998,Q71452,fr,Avignon,Avignon,Q6397,Saarguemines,,,False
999,Q71452,it,Avignone,Avignone,Q6397,Francia,Francia,Q142,False
1000,Q71452,pl,Awinion,Awinion,Q6397,Paryż,Paryż,Q90,False
1001,Q71452,ru,Авиньон,Авиньон,Q6397,Париж.,Париж,Q90,False
1002,Q71452,zh,亞維農,亞維農,Q6397,布里斯托尔,布里斯托尔,Q23154,False
1003,Q294647,ar,كوبنهاغن,كوبنهاغن,Q1748,كوبنهاغن,كوبنهاغن,Q1748,True
1004,Q294647,en,Copenhagen,Copenhagen,Q1748,Hellerup,Hellerup,Q1544563,False
1005,Q294647,de,Kopenhagen,Kopenhagen,Q1748,Østerbro,Østerbro,Q308345,False
1006,Q294647,fr,Copenhague,Copenhague,Q1748,Østerbro,Østerbro,Q308345,False
1007,Q294647,it,Copenaghen,Copenaghen,Q1748,Danimarca,Danimarca,Q35,False
1008,Q294647,pl,Kopenhaga,Kopenhaga,Q1748,Hellerup,Hellerup,Q1544563,False
1009,Q294647,ru,Копенгаген,Копенгаген,Q1748,Копенгаген.,Копенгаген,Q1748,True
1010,Q294647,zh,哥本哈根,哥本哈根,Q1748,哥本哈根,哥本哈根,Q1748,True
1011,Q53003,ar,روما,روما,Q220,ريجيو إميليا,,,False
1012,Q53003,en,Rome,Rome,Q220,Rome,Rome,Q220,True
1013,Q53003,de,Rom,Rom,Q220,Rom,Rom,Q220,True
1014,Q53003,fr,Rome,Rome,Q220,Rome,Rome,Q220,True
1015,Q53003,it,Roma,Roma,Q220,Italia,Italia,Q38,False
1016,Q53003,pl,Rzym,Rzym,Q220,Rzym,Rzym,Q220,True
1017,Q53003,ru,Рим,Рим,Q220,Рим.,Рим,Q220,True
1018,Q53003,zh,罗马,罗马,Q220,羅馬,羅馬,Q6580,False
1019,Q55796,ar,لندن بورو كامدن,لندن بورو كامدن,Q202088,كازان,قازان,Q900,False
1020,Q55796,en,London Borough of Camden,London Borough of Camden,Q202088,London,London,Q84,False
1021,Q55796,de,London Borough of Camden,London Borough of Camden,Q202088,London,London,Q84,False
1022,Q55796,fr,borough londonien de Camden,borough londonien de Camden,Q202088,Londres,Londres,Q84,False
1023,Q55796,it,Camden,Camden,Q202088,Regno Unito,Regno Unito,Q145,False
1024,Q55796,pl,London Borough of Camden,London Borough of Camden,Q202088,Kategory,,,False
1025,Q55796,ru,Камден,Камден,Q202088,Дарвин.,Дарвин,Q11568,False
1026,Q55796,zh,卡姆登區,卡姆登區,Q202088,莫斯科,莫斯科,Q649,False
1027,Q78484,en,Donji Kraljevec,Donji Kraljevec,Q746303,Klosterneuburg,Klosterneuburg,Q487522,False
1028,Q78484,de,Donji Kraljevec,Donji Kraljevec,Q746303,Klosterheden,Klosterheden,Q16586808,False
1029,Q78484,fr,Donji Kraljevec,Donji Kraljevec,Q746303,Klagenfurt,Klagenfurt,Q41753,False
1030,Q78484,it,Donji Kraljevec,Donji Kraljevec,Q746303,Austria,Austria,Q40,False
1031,Q78484,pl,Donji Kraljevec,Donji Kraljevec,Q746303,Klosterneuburg,Klosterneuburg,Q487522,False
1032,Q78484,ru,Доний Кралевец,Доний Кралевец,Q746303,Клостернойбург.,Клостернойбург,Q487522,False
1033,Q70560,en,Chełmno,Chełmno,Q161962,Berlin,Berlin,Q64,False
1034,Q70560,de,Chełmno,Chełmno,Q161962,Berlin,Berlin,Q64,False
1035,Q70560,fr,Chełmno,Chełmno,Q161962,Clausthal-Zellerfeld,Clausthal-Zellerfeld,Q504590,False
1036,Q70560,it,Chełmno,Chełmno,Q161962,Germania,Germania,Q183,False
1037,Q70560,pl,Chełmno,Chełmno,Q161962,Keuna,Keuna,Q18720583,False
1038,Q70560,ru,Хелмно,,,Клаузенау.,,,False
1039,Q70560,zh,海烏姆諾,,,克莱珀斯维尔,,,False
1040,Q6701,en,Henau,Uzwil,Q64171,Hanau,Hanau,Q3802,False
1041,Q6701,de,Henau,Henau,Q375839,Hannover,Hannover,Q1715,False
1042,Q6701,fr,Henau,Henau,Q375839,Hanau,Hanau,Q3802,False
1043,Q6701,it,Henau,Henau,Q375839,Germania,Germania,Q183,False
1044,Q6701,pl,Henau,Henau,Q375839,Göttingen,Getynga,Q3033,False
1045,Q6701,ru,Хенау,Хенау,Q375839,Гота.,Гота,Q6986,False
1046,Q6701,zh,黑瑙,黑瑙,Q375839,汉堡,汉堡,Q1055,False
1047,Q78487,ar,كلاغنفورت,كلاغنفورت,Q41753,موسكوا,نهر موسكفا,Q175117,False
1048,Q78487,en,Klagenfurt,Klagenfurt am Wörthersee,Q41753,Klagenfurt,Klagenfurt am Wörthersee,Q41753,True
1049,Q78487,de,Klagenfurt am Wörthersee,Klagenfurt am Wörthersee,Q41753,Klagenfurt,Klagenfurt am Wörthersee,Q41753,True
1050,Q78487,fr,Klagenfurt,Klagenfurt,Q41753,Klagenfurt,Klagenfurt,Q41753,True
1051,Q78487,it,Klagenfurt am Wörthersee,Klagenfurt am Wörthersee,Q41753,Austria-Ungheria,Austria-Ungheria,Q28513,False
1052,Q78487,pl,Klagenfurt am Wörthersee,Klagenfurt am Wörthersee,Q41753,Klagenfurt am Wörthersee,Klagenfurt am Wörthersee,Q41753,True
1053,Q78487,ru,Клагенфурт-ам-Вёртерзе,Клагенфурт-ам-Вёртерзе,Q41753,Берлин.,Берлин,Q64,False
1054,Q78487,zh,克拉根福,克拉根福,Q41753,纽约市,纽约,Q60,False
1055,Q57106,ar,نويبوكو,نويبوكو,Q9638,نيورمبرغ,,,False
1056,Q57106,en,Neubukow,Neubukow,Q9638,Neubukow,Neubukow,Q9638,True
1057,Q57106,de,Neubukow,Neubukow,Q9638,Neubukow,Neubukow,Q9638,True
1058,Q57106,fr,Neubukow,Neubukow,Q9638,Neubukow,Neubukow,Q9638,True
1059,Q57106,it,Neubukow,Neubukow,Q9638,Germania,Germania,Q183,False
1060,Q57106,pl,Neubukow,Neubukow,Q9638,Neubukow,Neubukow,Q9638,True
1061,Q57106,ru,Нойбуков,Нойбуков,Q9638,Балтийск.,Балтийск,Q5660,False
1062,Q57106,zh,新布科,新布科,Q9638,波恩,波恩,Q586,False
1063,Q219655,ar,وستمنستر,وستمنستر,Q189960,كولومبو,كولمبو,Q35381,False
1064,Q219655,en,Westminster,Westminster,Q838759,London,London,Q84,False
1065,Q219655,de,Westminster,Westminster,Q189960,London,London,Q84,False
1066,Q219655,fr,Westminster,Westminster,Q838759,Londres,Londres,Q84,False
1067,Q219655,it,Westminster,Westminster,Q179351,Regno Unito,Regno Unito,Q145,False
1068,Q219655,pl,Westminster,Westminster,Q189960,Londyn,Londyn,Q84,False
1069,Q219655,ru,Вестминстер,Вестминстер,Q179351,Нью-Йорк.,Нью-Йорк,Q60,False
1070,Q219655,zh,西敏,西敏,Q189960,斯旺西,斯旺西,Q23051,False
1071,Q211111,en,Ostermundigen,Ostermundigen,Q69682,Ouchy,Ouchy,Q870499,False
1072,Q211111,de,Ostermundigen,Ostermundigen,Q69682,Ostermundigen,Ostermundigen,Q69682,True
1073,Q211111,fr,Ostermundigen,Ostermundigen,Q69682,Osnabrück,Osnabrück,Q2916,False
1074,Q211111,it,Ostermundigen,Ostermundigen,Q69682,Svizzera,Svizzera,Q39,False
1075,Q211111,pl,Ostermundigen,Ostermundigen,Q69682,Ossiach,Ossiach,Q661996,False
1076,Q211111,ru,Остермундиген,Остермундиген,Q69682,Гамбург.,Гамбург,Q1055,False
1077,Q211111,zh,奧斯特蒙迪根,奧斯特蒙迪根,Q69682,布拉格,布拉格,Q1085,False
1078,Q75849,ar,تالين,تالين,Q1770,برلين,برلين,Q64,False
1079,Q75849,en,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
1080,Q75849,de,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
1081,Q75849,fr,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
1082,Q75849,it,Tallinn,Tallinn,Q1770,Germania,Germania,Q183,False
1083,Q75849,pl,Tallinn,Tallinn,Q1770,Reval,Tallinn,Q1770,True
1084,Q75849,ru,Таллин,Таллин,Q1770,Вена.,Вена,Q1741,False
1085,Q75849,zh,塔林,塔林,Q1770,布拉格,布拉格,Q1085,False
1086,Q58579,en,Kruszewnia,Kruszewnia,Q3545701,Krusemark,Krusemark (Hohenberg-Krusemark),Q85324606,False
1087,Q58579,de,Kruszewnia,Kruszewnia,Q3545701,Krusemark,Krusemark,Q85324606,False
1088,Q58579,fr,Kruszewnia,Kruszewnia,Q3545701,Krusemark,Hohenberg-Krusemark,Q573559,False
1089,Q58579,pl,Kruszewnia,Kruszewnia,Q3545701,Królewie,Królewiec,Q1829,False
1090,Q58579,ru,Кружевня,Кружевня,Q3545701,Кёнигсберг.,Калининград,Q1829,False
1091,Q76749,ar,فروتسواف,فروتسواف,Q1799,برلين,برلين,Q64,False
1092,Q76749,en,Wrocław,Wrocław,Q1799,Breslau,Wrocław,Q1799,True
1093,Q76749,de,Breslau,Breslau,Q1799,Breslau,Breslau,Q1799,True
1094,Q76749,fr,Wrocław,Wrocław,Q1799,Breslau,Wrocław,Q1799,True
1095,Q76749,it,Breslavia,Breslavia,Q1799,Austria-Ungheria,Austria-Ungheria,Q28513,False
1096,Q76749,pl,Wrocław,Wrocław,Q1799,Breslau,Wrocław,Q1799,True
1097,Q76749,ru,Вроцлав,Вроцлав,Q1799,Вена.,Вена,Q1741,False
1098,Q76749,zh,弗罗茨瓦夫,弗罗茨瓦夫,Q1799,布拉格,布拉格,Q1085,False
1099,Q2594,ar,براكنهايم,براكنهايم,Q53751,برن,برن,Q70,False
1100,Q2594,en,Brackenheim,Brackenheim,Q53751,Brackenheim,Brackenheim,Q53751,True
1101,Q2594,de,Brackenheim,Brackenheim,Q53751,Brackenheim,Brackenheim,Q53751,True
1102,Q2594,fr,Brackenheim,Brackenheim,Q53751,Brême.,Brême,Q24879,False
1103,Q2594,it,Brackenheim,Brackenheim,Q53751,Germania,Germania,Q183,False
1104,Q2594,pl,Brackenheim,Brackenheim,Q53751,Brackenheim,Brackenheim,Q53751,True
1105,Q2594,ru,Бракенхайм,Бракенхайм,Q53751,Галле.,Галле,Q2814,False
1106,Q2594,zh,布拉肯海姆,布拉肯海姆,Q53751,布拉格,布拉格,Q1085,False
1107,Q44426,ar,باد فوريسهوفن,باد فوريسهوفن,Q504579,أديلايد,أديلايد,Q5112,False
1108,Q44426,en,Bad Wörishofen,Bad Wörishofen,Q504579,Bad Wünnenberg,Bad Wünnenberg,Q183345,False
1109,Q44426,de,Bad Wörishofen,Bad Wörishofen,Q504579,Bad Wörishofen,Bad Wörishofen,Q504579,True
1110,Q44426,fr,Bad Wörishofen,Bad Wörishofen,Q504579,Berchtesgaden,Berchtesgaden,Q278221,False
1111,Q44426,it,Bad Wörishofen,Bad Wörishofen,Q504579,Germania,Germania,Q183,False
1112,Q44426,pl,Bad Wörishofen,Bad Wörishofen,Q504579,Baden-Baden,Baden-Baden,Q4100,False
1113,Q44426,ru,Бад-Вёрисхофен,Бад-Вёрисхофен,Q504579,Бад,Бад,Q80818,False
1114,Q44426,zh,巴德韦里斯霍芬,巴德韦里斯霍芬,Q504579,柏林,柏林,Q64,False
1115,Q76725,ar,بايرويت,بايرويت,Q3923,فيينا,فيينا,Q1741,False
1116,Q76725,en,Bayreuth,Bayreuth,Q3923,Bayreuth,Bayreuth,Q3923,True
1117,Q76725,de,Bayreuth,Bayreuth,Q3923,Bayreuth,Bayreuth,Q3923,True
1118,Q76725,fr,Bayreuth,Bayreuth,Q3923,Bayreuth,Bayreuth,Q3923,True
1119,Q76725,it,Bayreuth,Bayreuth,Q3923,Germania,Germania,Q183,False
1120,Q76725,pl,Bayreuth,Bayreuth,Q3923,Bayreuth,Bayreuth,Q3923,True
1121,Q76725,ru,Байройт,Байройт,Q3923,Берлин.,Берлин,Q64,False
1122,Q76725,zh,拜罗伊特,拜罗伊特,Q3923,維也納,維也納,Q1741,False
1123,Q243430,ar,البندقية,البندقية,Q641,هيرفوردشير,هيرفوردشير,Q23129,False
1124,Q243430,en,Venice,Venice,Q773853,Cagliari,Cagliari,Q1897,False
1125,Q243430,de,Venedig,Venedig,Q641,Cagliari,Cagliari,Q1897,False
1126,Q243430,fr,Venise,Venise,Q641,Cagliari,Cagliari,Q1897,False
1127,Q243430,it,Venezia,Venezia,Q641,Italia,Italia,Q38,False
1128,Q243430,pl,Wenecja,Wenecja,Q641,Campobasso,Campobasso,Q3497,False
1129,Q243430,ru,Венеция,Венеция,Q641,Лондон.,Лондон,Q84,False
1130,Q243430,zh,威尼斯,威尼斯,Q641,倫敦,倫敦,Q84,False
1131,Q123206,ar,زيورخ,زيورخ,Q72,موسكو,موسكو,Q649,False
1132,Q123206,en,Zürich,Zurich,Q72,Zurich,Zurich,Q72,True
1133,Q123206,de,Zürich,Zürich,Q72,Zürich,Zürich,Q72,True
1134,Q123206,fr,Zurich,Zurich,Q72,Zurich,Zurich,Q72,True
1135,Q123206,it,Zurigo,Zurigo,Q72,Svizzera,Svizzera,Q39,False
1136,Q123206,pl,Zurych,Zurych,Q72,Zurych,Zurych,Q72,True
1137,Q123206,ru,Цюрих,Цюрих,Q72,Мюнхен.,Мюнхен,Q1726,False
1138,Q123206,zh,苏黎世,苏黎世,Q72,因斯布鲁克,因斯布鲁克,Q1735,False
1139,Q59478,ar,أوديسا,أوديسا,Q1874,موسكو,موسكو,Q649,False
1140,Q59478,en,Odesa,Odesa,Q1874,Odessa,Odesa,Q1874,True
1141,Q59478,de,Odessa,Odessa,Q1874,Odessa,Odessa,Q1874,True
1142,Q59478,fr,Odessa,Odessa,Q1874,Odessa,Odessa,Q1874,True
1143,Q59478,it,Odessa,Odessa,Q1874,Ucraina,Ucraina,Q212,False
1144,Q59478,pl,Odessa,Odessa,Q1874,Muzy.,Muzy,Q1115380,False
1145,Q59478,ru,Одесса,Одесса,Q1874,Санкт-Петербург.,Санкт-Петербург,Q656,False
1146,Q59478,zh,敖德薩,敖德薩,Q1874,莫斯科,莫斯科,Q649,False
1147,Q77181,en,Rorschach,Rorschach,Q68250,Rorschach,Rorschach,Q68250,True
1148,Q77181,de,Rorschach,Rorschach,Q68250,Rorschach,Rorschach,Q68250,True
1149,Q77181,fr,Rorschach,Rorschach,Q68250,Rorschach,Rorschach,Q68250,True
1150,Q77181,it,Rorschach,Rorschach,Q68250,Svizzera,Svizzera,Q39,False
1151,Q77181,pl,Rorschach,Rorschach,Q68250,Rorschach,Rorschach,Q68250,True
1152,Q77181,ru,Роршах,Роршах,Q68250,Копенгаген.,Копенгаген,Q1748,False
1153,Q77181,zh,羅爾沙赫,羅爾沙赫,Q68250,布里斯班,布里斯班,Q34932,False
1154,Q44458,ar,ميونخ,ميونخ,Q1726,مانهاتن,مانهاتن,Q11299,False
1155,Q44458,en,Munich,Munich,Q1726,Vienna,Vienna,Q1741,False
1156,Q44458,de,München,München,Q1726,Wien,Wien,Q1741,False
1157,Q44458,fr,Munich,Munich,Q1726,Vienne,Vienne,Q12804,False
1158,Q44458,it,Monaco di Baviera,Monaco di Baviera,Q1726,Germania,Germania,Q183,False
1159,Q44458,pl,Monachium,Monachium,Q1726,Munich,Monachium,Q1726,True
1160,Q44458,ru,Мюнхен,Мюнхен,Q1726,Мюнхен.,Мюнхен,Q1726,True
1161,Q44458,zh,慕尼黑,慕尼黑,Q1726,伦敦,伦敦,Q92561,False
1162,Q77184,ar,فيهه,فيهه,Q518287,فورست,فورست,Q572545,False
1163,Q77184,en,Wiehe,Wiehe,Q518287,Wiedensahl,Wiedensahl,Q546339,False
1164,Q77184,de,Wiehe,Wiehe,Q518287,Wien,Wien,Q1741,False
1165,Q77184,fr,Wiehe,Wiehe,Q518287,Hambourg,Hambourg,Q1055,False
1166,Q77184,it,Wiehe,Wiehe,Q518287,Germania,Germania,Q183,False
1167,Q77184,pl,Wiehe,Wiehe,Q518287,Wibstedt,,,False
1168,Q77184,ru,Виэ,Виэ,Q518287,Вена.,Вена,Q1741,False
1169,Q77184,zh,维黑,维黑,Q518287,維也納,維也納,Q1741,False
1170,Q10068,ar,سانت بول، مينيسوتا,,,نيويورك,نيويورك,Q60,False
1171,Q10068,en,Saint Paul,Saint Paul,Q28848,Minnneapolis,,,False
1172,Q10068,de,Saint Paul,Saint Paul,Q28848,Minnneapolis,,,False
1173,Q10068,fr,Saint Paul,Saint Paul,Q28848,Mnchen,,,False
1174,Q10068,it,Saint Paul,Saint Paul,Q28848,Stati Uniti d'America,Stati Uniti d'America,Q30,False
1175,Q10068,pl,Saint Paul,Saint Paul,Q28848,Mammoth Lakes,Mammoth Lakes,Q983604,False
1176,Q10068,ru,Сент-Пол,Сент-Пол,Q28848,Сан-Диего.,Сан-Диего,Q16552,False
1177,Q10068,zh,圣保罗,圣保罗,Q28848,纽约,纽约,Q60,False
1178,Q193687,en,Rupperswil,Rupperswil,Q65306,Zurich,Zurich,Q72,False
1179,Q193687,de,Rupperswil,Rupperswil,Q65306,Zürich,Zürich,Q72,False
1180,Q193687,fr,Rupperswil,Rupperswil,Q65306,Zurich,Zurich,Q72,False
1181,Q193687,it,Rupperswil,Rupperswil,Q65306,Svizzera,Svizzera,Q39,False
